Police Boundary,Date,Boundary_Class,Victimisations,victim_pct_change,Year,District_Police_Num,police_pct_change,hlc_index_amt_mean,hlc_index_amt_min,hlc_index_amt_max,shifted,hlc_change,hlc_pct_change,Unemployment rate (%),UR_pct_change
Canterbury,1/08/2014,2,2204,3.962264151,2014,919,-1.028277635,1004.666667,989,1033,1004.666667,0,0,5.3,0
Canterbury,1/09/2014,2,2045,-7.21415608,2014,919,-1.028277635,1004.666667,989,1033,1004.666667,0,0,5.3,0
Canterbury,1/10/2014,2,2267,10.85574572,2014,919,-1.028277635,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Canterbury,1/11/2014,2,2280,0.573445082,2014,919,-1.028277635,1004,972,1058,1004,0,0,5.3,0
Canterbury,1/12/2014,2,2534,11.14035088,2014,919,-1.028277635,1004,972,1058,1004,0,0,5.5,3.773584906
Canterbury,1/01/2015,2,2477,-2.249408051,2015,908,-1.19695321,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Canterbury,1/02/2015,2,2289,-7.589826403,2015,908,-1.19695321,1010.166667,933,1089,1010.166667,0,0,5.5,0
Canterbury,1/03/2015,2,2501,9.261686326,2015,908,-1.19695321,1010.166667,933,1089,1010.166667,0,0,5.5,0
Canterbury,1/04/2015,2,2373,-5.117952819,2015,908,-1.19695321,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Canterbury,1/05/2015,2,2386,0.547829751,2015,908,-1.19695321,1014.833333,955,1117,1014.833333,0,0,5.5,0
Canterbury,1/06/2015,2,2337,-2.05364627,2015,908,-1.19695321,1014.833333,955,1117,1014.833333,0,0,5.5,0
Canterbury,1/07/2015,2,2583,10.52631579,2015,908,-1.19695321,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Canterbury,1/08/2015,2,2301,-10.91753775,2015,908,-1.19695321,1016.583333,931,1133,1016.583333,0,0,5.5,0
Canterbury,1/09/2015,2,2287,-0.608431117,2015,908,-1.19695321,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Canterbury,1/10/2015,2,2417,5.68430258,2015,908,-1.19695321,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Canterbury,1/11/2015,2,2564,6.081919735,2015,908,-1.19695321,1012.75,915,1138,1012.75,0,0,5.7,0
Canterbury,1/12/2015,2,2636,2.808112324,2015,908,-1.19695321,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Canterbury,1/01/2016,2,2599,-1.403641882,2016,905,-0.330396476,1015,880,1100,1012.75,2.25,0.222167366,5,0
Canterbury,1/02/2016,2,2492,-4.116968065,2016,905,-0.330396476,1015,880,1100,1015,0,0,5,0
Canterbury,1/03/2016,2,2343,-5.979133226,2016,905,-0.330396476,1015,880,1100,1015,0,0,5.3,6
Canterbury,1/04/2016,2,2304,-1.66453265,2016,905,-0.330396476,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Canterbury,1/05/2016,2,2520,9.375,2016,905,-0.330396476,1017.25,893,1096,1017.25,0,0,5.3,0
Canterbury,1/06/2016,2,2301,-8.69047619,2016,905,-0.330396476,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Canterbury,1/07/2016,2,2208,-4.041720991,2016,905,-0.330396476,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Canterbury,1/08/2016,2,2391,8.288043478,2016,905,-0.330396476,1021.166667,872,1115,1021.166667,0,0,5.1,0
Canterbury,1/09/2016,2,2362,-1.212881639,2016,905,-0.330396476,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Canterbury,1/10/2016,2,2187,-7.408975445,2016,905,-0.330396476,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Canterbury,1/11/2016,2,2162,-1.143118427,2016,905,-0.330396476,1023.416667,902,1121,1023.416667,0,0,5,0
Canterbury,1/12/2016,2,2319,7.261794635,2016,905,-0.330396476,1023.416667,902,1121,1023.416667,0,0,5.3,6
Canterbury,1/01/2017,2,2310,-0.388098318,2017,900,-0.552486188,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Canterbury,1/02/2017,2,2117,-8.354978355,2017,900,-0.552486188,1031.25,911,1140,1031.25,0,0,5.3,0
Canterbury,1/03/2017,2,2421,14.35994332,2017,900,-0.552486188,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Canterbury,1/04/2017,2,2190,-9.541511772,2017,900,-0.552486188,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Canterbury,1/05/2017,2,2446,11.68949772,2017,900,-0.552486188,1029.333333,901,1140,1029.333333,0,0,4.9,0
Canterbury,1/06/2017,2,2330,-4.742436631,2017,900,-0.552486188,1029.333333,901,1140,1029.333333,0,0,4.9,0
Canterbury,1/07/2017,2,2411,3.47639485,2017,900,-0.552486188,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Canterbury,1/08/2017,2,2423,0.497718789,2017,900,-0.552486188,1034.083333,888,1149,1034.083333,0,0,4.9,0
Canterbury,1/09/2017,2,2173,-10.31778787,2017,900,-0.552486188,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Canterbury,1/10/2017,2,1903,-12.42521859,2017,900,-0.552486188,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Canterbury,1/11/2017,2,1947,2.312138728,2017,900,-0.552486188,1033.75,911,1142,1033.75,0,0,4.7,0
Canterbury,1/12/2017,2,1948,0.051361068,2017,900,-0.552486188,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Canterbury,1/01/2018,2,2076,6.570841889,2018,903,0.333333333,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Canterbury,1/02/2018,2,1903,-8.333333333,2018,903,0.333333333,1038.833333,912,1194,1038.833333,0,0,4.5,0
Canterbury,1/03/2018,2,2201,15.65948502,2018,903,0.333333333,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Canterbury,1/04/2018,2,1982,-9.950022717,2018,903,0.333333333,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Canterbury,1/05/2018,2,2109,6.407669021,2018,903,0.333333333,1041,899,1209,1041,0,0,4.4,0
Canterbury,1/06/2018,2,2021,-4.172593646,2018,903,0.333333333,1041,899,1209,1041,0,0,4.6,4.545454545
Canterbury,1/07/2018,2,2060,1.929737754,2018,903,0.333333333,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Canterbury,1/08/2018,2,2295,11.40776699,2018,903,0.333333333,1045.583333,887,1207,1045.583333,0,0,4.6,0
Canterbury,1/09/2018,2,2320,1.089324619,2018,903,0.333333333,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Canterbury,1/10/2018,2,2839,22.37068966,2018,903,0.333333333,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Canterbury,1/11/2018,2,2510,-11.58858753,2018,903,0.333333333,1045.5,891,1189,1045.5,0,0,4,0
Canterbury,1/12/2018,2,2300,-8.366533865,2018,903,0.333333333,1045.5,891,1189,1045.5,0,0,4.3,7.5
Canterbury,1/01/2019,2,3087,34.2173913,2019,961,6.42303433,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Canterbury,1/02/2019,2,2523,-18.27016521,2019,961,6.42303433,1047.5,893,1248,1047.5,0,0,4.3,0
Canterbury,1/03/2019,2,2292,-9.155766944,2019,961,6.42303433,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Canterbury,1/04/2019,2,2035,-11.21291449,2019,961,6.42303433,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Canterbury,1/05/2019,2,2364,16.16707617,2019,961,6.42303433,1052.166667,886,1253,1052.166667,0,0,4.2,0
Canterbury,1/06/2019,2,1587,-32.8680203,2019,961,6.42303433,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Canterbury,1/07/2019,2,1745,9.955891619,2019,961,6.42303433,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Canterbury,1/08/2019,2,1600,-8.309455587,2019,961,6.42303433,1053.5,876,1255,1053.5,0,0,4,0
Canterbury,1/09/2019,2,1554,-2.875,2019,961,6.42303433,1053.5,876,1255,1053.5,0,0,4.1,2.5
Canterbury,1/10/2019,2,2613,68.14671815,2019,961,6.42303433,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Canterbury,1/11/2019,2,2833,8.419441255,2019,961,6.42303433,1055.5,864,1249,1055.5,0,0,4.1,0
Canterbury,1/12/2019,2,2799,-1.200141193,2019,961,6.42303433,1055.5,864,1249,1055.5,0,0,4.1,0
Canterbury,1/01/2020,2,3098,10.68238657,2020,1001,4.162330905,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Canterbury,1/02/2020,2,3214,3.744351194,2020,1001,4.162330905,1061.416667,862,1317,1061.416667,0,0,4.1,0
Canterbury,1/03/2020,2,2417,-24.7977598,2020,1001,4.162330905,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Canterbury,1/04/2020,2,1310,-45.80057923,2020,1001,4.162330905,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Canterbury,1/05/2020,2,1404,7.175572519,2020,1001,4.162330905,1054,866,1322,1054,0,0,4.2,0
Canterbury,1/06/2020,2,1581,12.60683761,2020,1001,4.162330905,1054,866,1322,1054,0,0,4.1,-2.380952381
Canterbury,1/07/2020,2,1831,15.81277672,2020,1001,4.162330905,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Canterbury,1/08/2020,2,1893,3.386127799,2020,1001,4.162330905,1055.416667,858,1324,1055.416667,0,0,4.1,0
Canterbury,1/09/2020,2,1449,-23.4548336,2020,1001,4.162330905,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Canterbury,1/10/2020,2,2266,56.38371291,2020,1001,4.162330905,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Canterbury,1/11/2020,2,2326,2.647837599,2020,1001,4.162330905,1058.5,854,1329,1058.5,0,0,5.2,0
Canterbury,1/12/2020,2,2485,6.835769561,2020,1001,4.162330905,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Canterbury,1/01/2021,2,2725,9.657947686,2021,982,-1.898101898,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Canterbury,1/02/2021,2,2533,-7.04587156,2021,982,-1.898101898,1065.083333,845,1350,1065.083333,0,0,4.9,0
Canterbury,1/03/2021,2,2982,17.72601658,2021,982,-1.898101898,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Canterbury,1/04/2021,2,2798,-6.170355466,2021,982,-1.898101898,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Canterbury,1/05/2021,2,2826,1.000714796,2021,982,-1.898101898,1074.666667,829,1352,1074.666667,0,0,4.6,0
Canterbury,1/06/2021,2,2569,-9.094125973,2021,982,-1.898101898,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Canterbury,1/07/2021,2,2776,8.057609965,2021,982,-1.898101898,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Canterbury,1/08/2021,2,2246,-19.09221902,2021,982,-1.898101898,1087.5,823,1357,1087.5,0,0,4,0
Canterbury,1/09/2021,2,2270,1.06856634,2021,982,-1.898101898,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Canterbury,1/10/2021,2,2801,23.39207048,2021,982,-1.898101898,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Canterbury,1/11/2021,2,2930,4.605498036,2021,982,-1.898101898,1103,842,1352,1103,0,0,3.3,0
Canterbury,1/12/2021,2,2995,2.218430034,2021,982,-1.898101898,1103,842,1352,1103,0,0,3.2,-3.03030303
Canterbury,1/01/2022,2,3351,11.88647746,2022,1028,4.684317719,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Canterbury,1/02/2022,2,2947,-12.05610266,2022,1028,4.684317719,1127.25,843,1389,1127.25,0,0,3.2,0
Canterbury,1/03/2022,2,3214,9.060061079,2022,1028,4.684317719,1127.25,843,1389,1127.25,0,0,3.2,0
Canterbury,1/04/2022,2,3028,-5.787181083,2022,1028,4.684317719,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Canterbury,1/05/2022,2,3741,23.54689564,2022,1028,4.684317719,1148.75,839,1402,1148.75,0,0,3.2,0
Canterbury,1/06/2022,2,3196,-14.56829725,2022,1028,4.684317719,1148.75,839,1402,1148.75,0,0,3.3,3.125
Canterbury,1/07/2022,2,3748,17.27158949,2022,1028,4.684317719,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Canterbury,1/08/2022,2,4009,6.963713981,2022,1028,4.684317719,1175.583333,851,1421,1175.583333,0,0,3.3,0
Canterbury,1/09/2022,2,4022,0.324270392,2022,1028,4.684317719,1175.583333,851,1421,1175.583333,0,0,3.3,0
Canterbury,1/10/2022,2,4347,8.080556937,2022,1028,4.684317719,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Canterbury,1/11/2022,2,4440,2.139406487,2022,1028,4.684317719,1196.916667,852,1482,1196.916667,0,0,3.3,0
Canterbury,1/12/2022,2,4339,-2.274774775,2022,1028,4.684317719,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Canterbury,1/01/2023,2,4189,-3.457017746,2023,1028,4.684317719,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Canterbury,1/02/2023,2,3335,-20.38672714,2023,1028,4.684317719,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Central,1/07/2014,3,1600,-20.38672714,2014,698,4.684317719,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Central,1/08/2014,3,1566,-2.125,2014,698,4.684317719,1004.666667,989,1033,1004.666667,0,0,5.3,0
Central,1/09/2014,3,1604,2.426564496,2014,698,4.684317719,1004.666667,989,1033,1004.666667,0,0,5.3,0
Central,1/10/2014,3,1562,-2.618453865,2014,698,4.684317719,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Central,1/11/2014,3,1515,-3.008962868,2014,698,4.684317719,1004,972,1058,1004,0,0,5.3,0
Central,1/12/2014,3,1554,2.574257426,2014,698,4.684317719,1004,972,1058,1004,0,0,5.5,3.773584906
Central,1/01/2015,3,1573,1.222651223,2015,703,0.716332378,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Central,1/02/2015,3,1389,-11.69739352,2015,703,0.716332378,1010.166667,933,1089,1010.166667,0,0,5.5,0
Central,1/03/2015,3,1459,5.039596832,2015,703,0.716332378,1010.166667,933,1089,1010.166667,0,0,5.5,0
Central,1/04/2015,3,1258,-13.77655929,2015,703,0.716332378,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Central,1/05/2015,3,1476,17.3290938,2015,703,0.716332378,1014.833333,955,1117,1014.833333,0,0,5.5,0
Central,1/06/2015,3,1552,5.149051491,2015,703,0.716332378,1014.833333,955,1117,1014.833333,0,0,5.5,0
Central,1/07/2015,3,1701,9.600515464,2015,703,0.716332378,1016.583333,931,1133,1014.833333,1.75,0.172442109,5.5,0
Central,1/08/2015,3,1482,-12.87477954,2015,703,0.716332378,1016.583333,931,1133,1016.583333,0,0,5.5,0
Central,1/09/2015,3,1506,1.619433198,2015,703,0.716332378,1016.583333,931,1133,1016.583333,0,0,5.7,3.636363636
Central,1/10/2015,3,1678,11.42098274,2015,703,0.716332378,1012.75,915,1138,1016.583333,-3.833333333,-0.377080089,5.7,0
Central,1/11/2015,3,1635,-2.562574493,2015,703,0.716332378,1012.75,915,1138,1012.75,0,0,5.7,0
Central,1/12/2015,3,1611,-1.467889908,2015,703,0.716332378,1012.75,915,1138,1012.75,0,0,5,-12.28070175
Central,1/01/2016,3,1607,-0.248292986,2016,693,-1.422475107,1015,880,1100,1012.75,2.25,0.222167366,5,0
Central,1/02/2016,3,1731,7.716241444,2016,693,-1.422475107,1015,880,1100,1015,0,0,5,0
Central,1/03/2016,3,1554,-10.22530329,2016,693,-1.422475107,1015,880,1100,1015,0,0,5.3,6
Central,1/04/2016,3,1597,2.767052767,2016,693,-1.422475107,1017.25,893,1096,1015,2.25,0.221674877,5.3,0
Central,1/05/2016,3,1742,9.079524108,2016,693,-1.422475107,1017.25,893,1096,1017.25,0,0,5.3,0
Central,1/06/2016,3,1710,-1.836969001,2016,693,-1.422475107,1017.25,893,1096,1017.25,0,0,5.1,-3.773584906
Central,1/07/2016,3,1617,-5.438596491,2016,693,-1.422475107,1021.166667,872,1115,1017.25,3.916666667,0.385024986,5.1,0
Central,1/08/2016,3,1796,11.0698825,2016,693,-1.422475107,1021.166667,872,1115,1021.166667,0,0,5.1,0
Central,1/09/2016,3,1687,-6.069042316,2016,693,-1.422475107,1021.166667,872,1115,1021.166667,0,0,5,-1.960784314
Central,1/10/2016,3,1848,9.543568465,2016,693,-1.422475107,1023.416667,902,1121,1021.166667,2.25,0.220336217,5,0
Central,1/11/2016,3,1717,-7.088744589,2016,693,-1.422475107,1023.416667,902,1121,1023.416667,0,0,5,0
Central,1/12/2016,3,1709,-0.465928946,2016,693,-1.422475107,1023.416667,902,1121,1023.416667,0,0,5.3,6
Central,1/01/2017,3,1780,4.154476302,2017,684,-1.298701299,1031.25,911,1140,1023.416667,7.833333333,0.765409983,5.3,0
Central,1/02/2017,3,1695,-4.775280899,2017,684,-1.298701299,1031.25,911,1140,1031.25,0,0,5.3,0
Central,1/03/2017,3,1848,9.026548673,2017,684,-1.298701299,1031.25,911,1140,1031.25,0,0,4.9,-7.547169811
Central,1/04/2017,3,1471,-20.4004329,2017,684,-1.298701299,1029.333333,901,1140,1031.25,-1.916666667,-0.185858586,4.9,0
Central,1/05/2017,3,1769,20.25832767,2017,684,-1.298701299,1029.333333,901,1140,1029.333333,0,0,4.9,0
Central,1/06/2017,3,1583,-10.51441492,2017,684,-1.298701299,1029.333333,901,1140,1029.333333,0,0,4.9,0
Central,1/07/2017,3,1747,10.36007581,2017,684,-1.298701299,1034.083333,888,1149,1029.333333,4.75,0.461463731,4.9,0
Central,1/08/2017,3,1939,10.99026903,2017,684,-1.298701299,1034.083333,888,1149,1034.083333,0,0,4.9,0
Central,1/09/2017,3,1733,-10.62403301,2017,684,-1.298701299,1034.083333,888,1149,1034.083333,0,0,4.7,-4.081632653
Central,1/10/2017,3,1535,-11.42527409,2017,684,-1.298701299,1033.75,911,1142,1034.083333,-0.333333333,-0.032234668,4.7,0
Central,1/11/2017,3,1437,-6.384364821,2017,684,-1.298701299,1033.75,911,1142,1033.75,0,0,4.7,0
Central,1/12/2017,3,1448,0.765483646,2017,684,-1.298701299,1033.75,911,1142,1033.75,0,0,4.5,-4.255319149
Central,1/01/2018,3,1518,4.834254144,2018,665,-2.777777778,1038.833333,912,1194,1033.75,5.083333333,0.491737203,4.5,0
Central,1/02/2018,3,1394,-8.168642951,2018,665,-2.777777778,1038.833333,912,1194,1038.833333,0,0,4.5,0
Central,1/03/2018,3,1346,-3.443328551,2018,665,-2.777777778,1038.833333,912,1194,1038.833333,0,0,4.4,-2.222222222
Central,1/04/2018,3,1249,-7.20653789,2018,665,-2.777777778,1041,899,1209,1038.833333,2.166666667,0.208567303,4.4,0
Central,1/05/2018,3,1380,10.48839071,2018,665,-2.777777778,1041,899,1209,1041,0,0,4.4,0
Central,1/06/2018,3,1255,-9.057971014,2018,665,-2.777777778,1041,899,1209,1041,0,0,4.6,4.545454545
Central,1/07/2018,3,1232,-1.832669323,2018,665,-2.777777778,1045.583333,887,1207,1041,4.583333333,0.44028178,4.6,0
Central,1/08/2018,3,1312,6.493506494,2018,665,-2.777777778,1045.583333,887,1207,1045.583333,0,0,4.6,0
Central,1/09/2018,3,1212,-7.62195122,2018,665,-2.777777778,1045.583333,887,1207,1045.583333,0,0,4,-13.04347826
Central,1/10/2018,3,1531,26.32013201,2018,665,-2.777777778,1045.5,891,1189,1045.583333,-0.083333333,-0.007970033,4,0
Central,1/11/2018,3,1456,-4.898758981,2018,665,-2.777777778,1045.5,891,1189,1045.5,0,0,4,0
Central,1/12/2018,3,1521,4.464285714,2018,665,-2.777777778,1045.5,891,1189,1045.5,0,0,4.3,7.5
Central,1/01/2019,3,1824,19.92110454,2019,713,7.218045113,1047.5,893,1248,1045.5,2,0.191296031,4.3,0
Central,1/02/2019,3,1434,-21.38157895,2019,713,7.218045113,1047.5,893,1248,1047.5,0,0,4.3,0
Central,1/03/2019,3,1476,2.928870293,2019,713,7.218045113,1047.5,893,1248,1047.5,0,0,4.2,-2.325581395
Central,1/04/2019,3,1412,-4.33604336,2019,713,7.218045113,1052.166667,886,1253,1047.5,4.666666667,0.445505171,4.2,0
Central,1/05/2019,3,1477,4.603399433,2019,713,7.218045113,1052.166667,886,1253,1052.166667,0,0,4.2,0
Central,1/06/2019,3,1141,-22.74881517,2019,713,7.218045113,1052.166667,886,1253,1052.166667,0,0,4,-4.761904762
Central,1/07/2019,3,1273,11.5687993,2019,713,7.218045113,1053.5,876,1255,1052.166667,1.333333333,0.126722636,4,0
Central,1/08/2019,3,1308,2.749410841,2019,713,7.218045113,1053.5,876,1255,1053.5,0,0,4,0
Central,1/09/2019,3,1359,3.899082569,2019,713,7.218045113,1053.5,876,1255,1053.5,0,0,4.1,2.5
Central,1/10/2019,3,2058,51.43487859,2019,713,7.218045113,1055.5,864,1249,1053.5,2,0.189843379,4.1,0
Central,1/11/2019,3,2037,-1.020408163,2019,713,7.218045113,1055.5,864,1249,1055.5,0,0,4.1,0
Central,1/12/2019,3,2121,4.12371134,2019,713,7.218045113,1055.5,864,1249,1055.5,0,0,4.1,0
Central,1/01/2020,3,2304,8.628005658,2020,779,9.256661992,1061.416667,862,1317,1055.5,5.916666667,0.560555819,4.1,0
Central,1/02/2020,3,2204,-4.340277778,2020,779,9.256661992,1061.416667,862,1317,1061.416667,0,0,4.1,0
Central,1/03/2020,3,1601,-27.35934664,2020,779,9.256661992,1061.416667,862,1317,1061.416667,0,0,4.2,2.43902439
Central,1/04/2020,3,929,-41.9737664,2020,779,9.256661992,1054,866,1322,1061.416667,-7.416666667,-0.698751668,4.2,0
Central,1/05/2020,3,1315,41.55005382,2020,779,9.256661992,1054,866,1322,1054,0,0,4.2,0
Central,1/06/2020,3,1368,4.030418251,2020,779,9.256661992,1054,866,1322,1054,0,0,4.1,-2.380952381
Central,1/07/2020,3,1429,4.459064327,2020,779,9.256661992,1055.416667,858,1324,1054,1.416666667,0.134408602,4.1,0
Central,1/08/2020,3,1505,5.318404479,2020,779,9.256661992,1055.416667,858,1324,1055.416667,0,0,4.1,0
Central,1/09/2020,3,1399,-7.043189369,2020,779,9.256661992,1055.416667,858,1324,1055.416667,0,0,5.2,26.82926829
Central,1/10/2020,3,1642,17.36954968,2020,779,9.256661992,1058.5,854,1329,1055.416667,3.083333333,0.292143703,5.2,0
Central,1/11/2020,3,1907,16.13885505,2020,779,9.256661992,1058.5,854,1329,1058.5,0,0,5.2,0
Central,1/12/2020,3,1850,-2.988987939,2020,779,9.256661992,1058.5,854,1329,1058.5,0,0,4.9,-5.769230769
Central,1/01/2021,3,1931,4.378378378,2021,755,-3.080872914,1065.083333,845,1350,1058.5,6.583333333,0.621949299,4.9,0
Central,1/02/2021,3,1780,-7.819782496,2021,755,-3.080872914,1065.083333,845,1350,1065.083333,0,0,4.9,0
Central,1/03/2021,3,1967,10.50561798,2021,755,-3.080872914,1065.083333,845,1350,1065.083333,0,0,4.6,-6.12244898
Central,1/04/2021,3,1818,-7.57498729,2021,755,-3.080872914,1074.666667,829,1352,1065.083333,9.583333333,0.899773101,4.6,0
Central,1/05/2021,3,1762,-3.080308031,2021,755,-3.080872914,1074.666667,829,1352,1074.666667,0,0,4.6,0
Central,1/06/2021,3,1847,4.824063564,2021,755,-3.080872914,1074.666667,829,1352,1074.666667,0,0,4,-13.04347826
Central,1/07/2021,3,1946,5.360043313,2021,755,-3.080872914,1087.5,823,1357,1074.666667,12.83333333,1.194168734,4,0
Central,1/08/2021,3,1637,-15.87872559,2021,755,-3.080872914,1087.5,823,1357,1087.5,0,0,4,0
Central,1/09/2021,3,1513,-7.57483201,2021,755,-3.080872914,1087.5,823,1357,1087.5,0,0,3.3,-17.5
Central,1/10/2021,3,2217,46.5300727,2021,755,-3.080872914,1103,842,1352,1087.5,15.5,1.425287356,3.3,0
Central,1/11/2021,3,2021,-8.840775823,2021,755,-3.080872914,1103,842,1352,1103,0,0,3.3,0
Central,1/12/2021,3,2089,3.364670955,2021,755,-3.080872914,1103,842,1352,1103,0,0,3.2,-3.03030303
Central,1/01/2022,3,2365,13.21206319,2022,754,-0.132450331,1127.25,843,1389,1103,24.25,2.198549411,3.2,0
Central,1/02/2022,3,1939,-18.01268499,2022,754,-0.132450331,1127.25,843,1389,1127.25,0,0,3.2,0
Central,1/03/2022,3,2280,17.58638473,2022,754,-0.132450331,1127.25,843,1389,1127.25,0,0,3.2,0
Central,1/04/2022,3,2008,-11.92982456,2022,754,-0.132450331,1148.75,839,1402,1127.25,21.5,1.907296518,3.2,0
Central,1/05/2022,3,2152,7.171314741,2022,754,-0.132450331,1148.75,839,1402,1148.75,0,0,3.2,0
Central,1/06/2022,3,1976,-8.178438662,2022,754,-0.132450331,1148.75,839,1402,1148.75,0,0,3.3,3.125
Central,1/07/2022,3,2165,9.564777328,2022,754,-0.132450331,1175.583333,851,1421,1148.75,26.83333333,2.335872325,3.3,0
Central,1/08/2022,3,2495,15.24249423,2022,754,-0.132450331,1175.583333,851,1421,1175.583333,0,0,3.3,0
Central,1/09/2022,3,2341,-6.172344689,2022,754,-0.132450331,1175.583333,851,1421,1175.583333,0,0,3.3,0
Central,1/10/2022,3,2408,2.862024776,2022,754,-0.132450331,1196.916667,852,1482,1175.583333,21.33333333,1.814701921,3.3,0
Central,1/11/2022,3,2428,0.830564784,2022,754,-0.132450331,1196.916667,852,1482,1196.916667,0,0,3.3,0
Central,1/12/2022,3,2405,-0.947281713,2022,754,-0.132450331,1196.916667,852,1482,1196.916667,0,0,3.4,3.03030303
Central,1/01/2023,3,2610,8.523908524,2023,754,-0.132450331,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Central,1/02/2023,3,1999,-23.40996169,2023,754,-0.132450331,1219.916667,855,1584,1196.916667,23,1.921604122,3.4,0
Counties/Manukau,1/07/2014,4,2545,-23.40996169,2014,1067,-0.132450331,1004.666667,989,1033,1000,4.666666667,0.466666667,5.3,0
Counties/Manukau,1/08/2014,4,2624,3.104125737,2014,1067,-0.132450331,1004.666667,989,1033,1004.666667,0,0,5.3,0
Counties/Manukau,1/09/2014,4,2811,7.12652439,2014,1067,-0.132450331,1004.666667,989,1033,1004.666667,0,0,5.3,0
Counties/Manukau,1/10/2014,4,2666,-5.158306652,2014,1067,-0.132450331,1004,972,1058,1004.666667,-0.666666667,-0.066357001,5.3,0
Counties/Manukau,1/11/2014,4,2809,5.36384096,2014,1067,-0.132450331,1004,972,1058,1004,0,0,5.3,0
Counties/Manukau,1/12/2014,4,2679,-4.627981488,2014,1067,-0.132450331,1004,972,1058,1004,0,0,5.5,3.773584906
Counties/Manukau,1/01/2015,4,2962,10.56364315,2015,1075,0.749765698,1010.166667,933,1089,1004,6.166666667,0.614209827,5.5,0
Counties/Manukau,1/02/2015,4,2802,-5.401755571,2015,1075,0.749765698,1010.166667,933,1089,1010.166667,0,0,5.5,0
Counties/Manukau,1/03/2015,4,3110,10.99214847,2015,1075,0.749765698,1010.166667,933,1089,1010.166667,0,0,5.5,0
Counties/Manukau,1/04/2015,4,2886,-7.202572347,2015,1075,0.749765698,1014.833333,955,1117,1010.166667,4.666666667,0.461969972,5.5,0
Counties/Manukau,1/05/2015,4,3040,5.336105336,2015,1075,0.749765698,1014.833333,955,1117,1014.833333,0,0,5.5,0
